ticker,tp_pct,sl_pct,trades,win_rate,avg_pnl,avg_win,avg_loss,best,worst,avg_hold,final_cap,total_ret,cagr,max_dd,calmar,tp_hits,sl_hits,score_exits,time_exits
INDIANB.NS,10.0,5.0,50,36.0,0.62,9.6,-4.42,17.48,-13.0,13.8,117763.9,17.76,2.58,39.61,0.07,13,10,27,0
MUTHOOTFIN.NS,10.0,5.0,50,36.0,0.3,8.27,-4.18,15.53,-13.0,14.3,103601.15,3.6,0.55,32.1,0.02,10,10,26,4
EICHERMOT.NS,8.0,10.0,50,36.0,0.61,7.85,-3.47,13.68,-11.21,12.4,123268.94,23.27,3.31,39.35,0.08,14,1,35,0
RBLBANK.NS,8.0,10.0,50,36.0,0.95,10.21,-4.26,24.88,-9.52,11.7,139433.06,39.43,5.31,38.6,0.14,17,1,32,0
RBLBANK.NS,8.0,15.0,50,36.0,0.95,10.21,-4.26,24.88,-9.52,11.7,139433.06,39.43,5.31,38.6,0.14,17,0,33,0
EICHERMOT.NS,10.0,10.0,50,36.0,0.62,7.88,-3.47,15.61,-11.21,13.7,123863.87,23.86,3.39,38.43,0.09,11,1,37,1
EICHERMOT.NS,8.0,25.0,50,36.0,0.61,7.85,-3.47,13.68,-11.21,12.4,123268.94,23.27,3.31,39.35,0.08,14,0,36,0
EICHERMOT.NS,10.0,25.0,50,36.0,0.62,7.88,-3.47,15.61,-11.21,13.7,123863.87,23.86,3.39,38.43,0.09,11,0,38,1
EICHERMOT.NS,8.0,20.0,50,36.0,0.61,7.85,-3.47,13.68,-11.21,12.4,123268.94,23.27,3.31,39.35,0.08,14,0,36,0
FEDERALBNK.NS,10.0,15.0,53,35.8,0.18,7.03,-3.65,15.07,-8.64,15.3,99681.45,-0.32,-0.05,41.35,-0.0,7,0,41,5
FEDERALBNK.NS,10.0,10.0,53,35.8,0.18,7.03,-3.65,15.07,-8.64,15.3,99681.45,-0.32,-0.05,41.35,-0.0,7,0,41,5
FEDERALBNK.NS,10.0,20.0,53,35.8,0.18,7.03,-3.65,15.07,-8.64,15.3,99681.45,-0.32,-0.05,41.35,-0.0,7,0,41,5
UPL.NS,5.0,25.0,53,35.8,0.01,6.95,-3.88,12.48,-15.14,10.8,91697.31,-8.3,-1.34,43.85,-0.03,18,0,35,0
UPL.NS,5.0,20.0,53,35.8,0.01,6.95,-3.88,12.48,-15.14,10.8,91697.31,-8.3,-1.34,43.85,-0.03,18,0,35,0
UPL.NS,5.0,10.0,53,35.8,0.01,6.95,-3.88,12.48,-15.14,10.8,91697.31,-8.3,-1.34,43.85,-0.03,18,1,34,0
UPL.NS,5.0,15.0,53,35.8,0.01,6.95,-3.88,12.48,-15.14,10.8,91697.31,-8.3,-1.34,43.85,-0.03,18,1,34,0
FEDERALBNK.NS,10.0,25.0,53,35.8,0.18,7.03,-3.65,15.07,-8.64,15.3,99681.45,-0.32,-0.05,41.35,-0.0,7,0,41,5
RBLBANK.NS,10.0,20.0,48,35.4,1.2,11.21,-4.29,27.15,-9.52,12.7,151952.57,51.95,6.73,37.9,0.18,14,0,33,1
RBLBANK.NS,10.0,25.0,48,35.4,1.2,11.21,-4.29,27.15,-9.52,12.7,151952.57,51.95,6.73,37.9,0.18,14,0,33,1
RBLBANK.NS,10.0,15.0,48,35.4,1.2,11.21,-4.29,27.15,-9.52,12.7,151952.57,51.95,6.73,37.9,0.18,14,0,33,1
RBLBANK.NS,10.0,10.0,48,35.4,1.2,11.21,-4.29,27.15,-9.52,12.7,151952.57,51.95,6.73,37.9,0.18,14,1,32,1
EICHERMOT.NS,10.0,5.0,51,35.3,0.57,7.88,-3.41,15.61,-11.21,13.4,120831.67,20.83,2.99,38.16,0.08,11,8,31,1
EICHERMOT.NS,8.0,5.0,51,35.3,0.57,7.85,-3.41,13.68,-11.21,12.0,120856.84,20.86,2.99,38.77,0.08,14,8,29,0
RBLBANK.NS,8.0,5.0,51,35.3,0.75,10.07,-4.33,24.88,-9.52,11.4,127392.58,27.39,3.84,38.92,0.1,17,14,20,0
FEDERALBNK.NS,10.0,5.0,54,35.2,0.18,7.03,-3.53,15.07,-8.09,14.9,100487.58,0.49,0.08,41.35,0.0,7,7,35,5
M&M.NS,8.0,5.0,54,35.2,0.28,11.49,-5.81,30.37,-12.77,8.7,90738.76,-9.26,-1.5,66.12,-0.02,17,22,15,0
UPL.NS,5.0,5.0,54,35.2,-0.12,6.95,-3.97,12.48,-15.14,10.4,85329.74,-14.67,-2.44,43.84,-0.06,18,11,25,0
CUB.NS,10.0,15.0,40,35.0,0.49,9.52,-4.37,16.97,-9.38,15.3,109543.36,9.54,1.43,37.8,0.04,9,0,28,3
CUB.NS,10.0,5.0,40,35.0,0.49,9.52,-4.37,16.97,-9.38,15.2,109617.01,9.62,1.44,37.75,0.04,9,9,19,3
PTCIL.NS,2.0,10.0,20,35.0,-0.46,9.38,-5.75,18.62,-10.08,7.4,87163.65,-12.84,-4.88,28.92,-0.17,7,1,12,0
CUB.NS,10.0,10.0,40,35.0,0.49,9.52,-4.37,16.97,-9.38,15.3,109543.36,9.54,1.43,37.8,0.04,9,1,27,3
CUB.NS,10.0,25.0,40,35.0,0.49,9.52,-4.37,16.97,-9.38,15.3,109543.36,9.54,1.43,37.8,0.04,9,0,28,3
CUB.NS,10.0,20.0,40,35.0,0.49,9.52,-4.37,16.97,-9.38,15.3,109543.36,9.54,1.43,37.8,0.04,9,0,28,3
ABCAPITAL.NS,10.0,5.0,49,34.7,0.58,9.75,-4.29,16.4,-11.63,14.9,116582.81,16.58,2.42,38.89,0.06,12,13,20,4
INDIGO.NS,10.0,25.0,49,34.7,0.8,9.47,-3.8,17.95,-18.29,14.1,129809.4,29.81,4.14,37.15,0.11,13,0,36,0
RBLBANK.NS,10.0,5.0,49,34.7,1.11,11.42,-4.37,27.15,-9.52,12.4,146330.46,46.33,6.1,38.23,0.16,14,14,20,1
INDIGO.NS,10.0,5.0,49,34.7,1.07,9.47,-3.39,17.95,-7.81,14.0,149532.8,49.53,6.46,27.32,0.24,13,4,32,0
INDIGO.NS,10.0,15.0,49,34.7,0.8,9.47,-3.8,17.95,-18.29,14.1,129809.4,29.81,4.14,37.15,0.11,13,0,36,0
INDIGO.NS,10.0,10.0,49,34.7,0.8,9.47,-3.8,17.95,-18.29,14.1,129809.4,29.81,4.14,37.15,0.11,13,1,35,0
INDIGO.NS,10.0,20.0,49,34.7,0.8,9.47,-3.8,17.95,-18.29,14.1,129809.4,29.81,4.14,37.15,0.11,13,0,36,0
PTCIL.NS,8.0,20.0,18,33.3,1.12,14.13,-5.39,22.65,-7.78,9.7,113479.3,13.48,4.71,25.12,0.19,6,0,12,0
ABCAPITAL.NS,10.0,20.0,48,33.3,0.35,9.57,-4.27,16.4,-11.63,15.6,104054.67,4.05,0.62,39.59,0.02,11,0,33,4
PTCIL.NS,10.0,20.0,18,33.3,1.06,13.97,-5.39,22.65,-7.78,10.9,112145.5,12.15,4.26,25.12,0.17,5,0,13,0
PTCIL.NS,10.0,25.0,18,33.3,1.06,13.97,-5.39,22.65,-7.78,10.9,112145.5,12.15,4.26,25.12,0.17,5,0,13,0
GMRINFRA.NS,10.0,25.0,39,33.3,-0.12,11.13,-5.75,21.1,-15.59,12.7,82077.1,-17.92,-3.73,34.41,-0.11,10,0,27,2
GMRINFRA.NS,10.0,10.0,39,33.3,-0.12,11.13,-5.75,21.1,-15.59,12.7,82077.1,-17.92,-3.73,34.41,-0.11,10,3,24,2
GMRINFRA.NS,10.0,15.0,39,33.3,-0.12,11.13,-5.75,21.1,-15.59,12.7,82077.1,-17.92,-3.73,34.41,-0.11,10,0,27,2
ABCAPITAL.NS,10.0,10.0,48,33.3,0.35,9.57,-4.27,16.4,-11.63,15.6,104054.67,4.05,0.62,39.59,0.02,11,2,31,4
ABCAPITAL.NS,10.0,15.0,48,33.3,0.35,9.57,-4.27,16.4,-11.63,15.6,104054.67,4.05,0.62,39.59,0.02,11,0,33,4
PTCIL.NS,8.0,25.0,18,33.3,1.12,14.13,-5.39,22.65,-7.78,9.7,113479.3,13.48,4.71,25.12,0.19,6,0,12,0
PTCIL.NS,8.0,15.0,18,33.3,1.12,14.13,-5.39,22.65,-7.78,9.7,113479.3,13.48,4.71,25.12,0.19,6,0,12,0
GMRINFRA.NS,10.0,20.0,39,33.3,-0.12,11.13,-5.75,21.1,-15.59,12.7,82077.1,-17.92,-3.73,34.41,-0.11,10,0,27,2
PTCIL.NS,3.0,15.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
PTCIL.NS,3.0,20.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
PTCIL.NS,3.0,25.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
PTCIL.NS,5.0,20.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
PTCIL.NS,10.0,15.0,18,33.3,1.06,13.97,-5.39,22.65,-7.78,10.9,112145.5,12.15,4.26,25.12,0.17,5,0,13,0
ABCAPITAL.NS,10.0,25.0,48,33.3,0.35,9.57,-4.27,16.4,-11.63,15.6,104054.67,4.05,0.62,39.59,0.02,11,0,33,4
PTCIL.NS,5.0,25.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
PTCIL.NS,5.0,15.0,18,33.3,0.51,12.31,-5.39,22.65,-7.78,8.7,102865.3,2.87,1.03,25.12,0.04,6,0,12,0
GMRINFRA.NS,10.0,5.0,41,31.7,-0.06,11.13,-5.25,21.1,-15.59,12.0,84833.07,-15.17,-3.11,33.84,-0.09,10,14,15,2
PTCIL.NS,10.0,10.0,19,31.6,0.66,14.57,-5.75,22.65,-10.08,11.2,102055.95,2.06,0.74,25.24,0.03,5,1,13,0
PTCIL.NS,3.0,10.0,19,31.6,-0.55,10.72,-5.75,22.65,-10.08,8.4,86039.65,-13.96,-5.33,28.82,-0.18,6,1,12,0
PTCIL.NS,5.0,10.0,19,31.6,0.14,12.91,-5.75,22.65,-10.08,9.1,95218.85,-4.78,-1.77,25.24,-0.07,6,1,12,0
PTCIL.NS,8.0,10.0,19,31.6,0.71,14.73,-5.75,22.65,-10.08,10.1,103069.85,3.07,1.11,25.24,0.04,6,1,12,0
PTCIL.NS,8.0,5.0,20,30.0,0.7,14.06,-5.03,18.62,-7.53,8.2,103818.85,3.82,1.37,20.76,0.07,6,9,5,0
PTCIL.NS,5.0,5.0,20,30.0,0.15,12.24,-5.03,18.62,-7.53,7.2,95867.85,-4.13,-1.53,21.33,-0.07,6,9,5,0
PTCIL.NS,2.0,5.0,20,30.0,-0.51,10.03,-5.03,18.62,-7.53,5.8,86319.65,-13.68,-5.22,26.15,-0.2,6,9,5,0
PTCIL.NS,3.0,5.0,20,30.0,-0.5,10.05,-5.03,18.62,-7.53,6.5,86429.65,-13.57,-5.17,26.04,-0.2,6,9,5,0
PTCIL.NS,10.0,5.0,20,30.0,0.65,13.9,-5.03,18.62,-7.53,9.2,103464.95,3.46,1.25,20.76,0.06,5,9,6,0
M&M.NS,10.0,10.0,50,28.0,-0.62,13.3,-6.03,29.7,-12.96,10.7,57756.29,-42.24,-8.2,72.76,-0.11,12,7,31,0
M&M.NS,10.0,25.0,50,28.0,-0.71,13.3,-6.15,29.7,-14.23,10.8,54991.16,-45.01,-8.9,72.76,-0.12,12,0,38,0
M&M.NS,10.0,20.0,50,28.0,-0.71,13.3,-6.15,29.7,-14.23,10.8,54991.16,-45.01,-8.9,72.76,-0.12,12,0,38,0
M&M.NS,10.0,15.0,50,28.0,-0.71,13.3,-6.15,29.7,-14.23,10.8,54991.16,-45.01,-8.9,72.76,-0.12,12,0,38,0
UPL.NS,10.0,25.0,47,27.7,-0.42,8.52,-3.84,13.59,-15.14,14.0,74864.62,-25.14,-4.41,48.19,-0.09,7,0,35,5
UPL.NS,10.0,15.0,47,27.7,-0.42,8.52,-3.84,13.59,-15.14,14.0,74864.62,-25.14,-4.41,48.19,-0.09,7,1,34,5
UPL.NS,10.0,20.0,47,27.7,-0.42,8.52,-3.84,13.59,-15.14,14.0,74864.62,-25.14,-4.41,48.19,-0.09,7,0,35,5
UPL.NS,10.0,10.0,47,27.7,-0.42,8.52,-3.84,13.59,-15.14,14.0,74864.62,-25.14,-4.41,48.19,-0.09,7,1,34,5
UPL.NS,8.0,20.0,48,27.1,-0.46,8.52,-3.79,12.48,-15.14,13.4,73324.7,-26.68,-4.71,48.27,-0.1,10,0,36,2
UPL.NS,8.0,10.0,48,27.1,-0.46,8.52,-3.79,12.48,-15.14,13.4,73324.7,-26.68,-4.71,48.27,-0.1,10,1,35,2
UPL.NS,8.0,15.0,48,27.1,-0.46,8.52,-3.79,12.48,-15.14,13.4,73324.7,-26.68,-4.71,48.27,-0.1,10,1,35,2
UPL.NS,8.0,25.0,48,27.1,-0.46,8.52,-3.79,12.48,-15.14,13.4,73324.7,-26.68,-4.71,48.27,-0.1,10,0,36,2
UPL.NS,10.0,5.0,48,27.1,-0.56,8.52,-3.93,13.59,-15.14,13.6,69654.04,-30.35,-5.47,48.18,-0.11,7,11,25,5
UPL.NS,8.0,5.0,49,26.5,-0.59,8.52,-3.88,12.48,-15.14,13.0,68221.59,-31.78,-5.78,48.26,-0.12,10,11,26,2
M&M.NS,10.0,5.0,53,26.4,-0.56,13.78,-5.71,30.37,-12.77,9.7,57617.13,-42.38,-8.23,71.19,-0.12,12,23,18,0
